# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Fix,NLP,40.0320511000,-105.2814150000,1637.9000244140625,,20.551,,1758760097180,,,3586902964000000,1.6142387,0,,,
Status,,23,14,3,4,1605375000,28.30,327.7,25.3,1,0,1,24.8
Status,,23,15,3,22,1600312400,34.00,75.4,16.4,1,0,1,30.5
Status,,23,16,3,21,1604250000,23.00,20.0,6.9,0,0,1,19.5
Status,,23,17,6,23,1575420000,43.10,233.3,74.9,1,0,1,39.6
Status,,23,18,6,4,1575420000,34.00,301.0,63.3,1,0,1,30.5
Status,,23,19,6,19,1575420000,38.50,151.7,52.8,1,0,1,35.0
Status,,23,20,6,21,1575420000,41.20,48.0,48.5,1,0,1,37.7
Status,,23,21,6,6,1575420000,29.50,311.6,37.0,1,0,1,26.0
Status,,23,22,6,31,1575420000,38.50,229.5,22.4,1,0,1,35.0
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,1
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,1
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,1
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,1
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,1
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,1
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,1
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,1
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,1
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,6
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,6
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1604812544,3
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,6
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,6
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1600875008,3
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1601437440,3
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1598062464,3
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1600312448,3
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,6
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1599750016,3
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1575420032,6
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1605374976,3
Agc,,2990266663,18,,,,,,,48203,7.800000190734863,1604249984,3
Fix,GPS,40.0321750715,-105.2813050803,1637.0,0.19999999,12.244898,272.5,1758760099311,0.4,180.0,3586905364451911,13.0,0,,,
Fix,FLP,40.0321751000,-105.2813051000,1633.4663988909376,0.19999999,16.398,272.0,1758760099580,0.4,180.0,3586905364451911,1.1033392,0,,,
Status,1758760099311,23,0,1,9,1575420000,34.30,189.0,66.0,1,0,1,30.8
Status,1758760099311,23,1,1,7,1575420000,40.50,318.4,61.7,1,0,1,37.0
Status,1758760099311,23,2,1,8,1575420000,47.80,109.2,50.6,1,0,1,44.3
Status,1758760099311,23,3,1,27,1575420000,47.20,64.6,36.8,1,0,1,43.7
Status,1758760099311,23,4,1,30,1575420000,41.20,295.4,33.2,1,0,1,37.7
Status,1758760099311,23,5,1,4,1575420000,41.10,153.1,30.5,1,0,1,37.6
Status,1758760099311,23,6,1,16,1575420000,25.70,50.0,18.8,0,0,1,22.2
Status,1758760099311,23,7,1,21,1575420000,31.10,295.3,18.7,1,0,1,27.6
Status,1758760099311,23,8,1,14,1575420000,36.00,236.3,14.4,1,0,1,32.5
Status,1758760099311,23,9,3,3,1604812500,41.50,274.6,63.6,1,0,1,38.0
Status,1758760099311,23,10,3,13,1600875000,38.50,339.7,63.1,1,0,1,35.0
Status,1758760099311,23,11,3,2,1599750000,34.50,182.2,34.1,1,0,1,31.0
Status,1758760099311,23,12,3,12,1601437400,36.70,44.3,32.1,1,0,1,33.2
Status,1758760099311,23,13,3,14,1598062500,35.90,263.1,25.6,1,0,1,32.4
Status,1758760099311,23,14,3,4,1605375000,29.10,327.7,25.3,1,0,1,25.6
Status,1758760099311,23,15,3,22,1600312400,34.00,75.3,16.4,1,0,1,30.5
Status,1758760099311,23,16,3,21,1604250000,23.70,20.0,6.9,0,0,1,20.2
Status,1758760099311,23,17,6,23,1575420000,43.50,233.4,74.9,1,0,1,40.0
Status,1758760099311,23,18,6,4,1575420000,34.60,301.0,63.3,1,0,1,31.1
Status,1758760099311,23,19,6,19,1575420000,38.70,151.7,52.8,1,0,1,35.2
Status,1758760099311,23,20,6,21,1575420000,41.60,48.0,48.5,1,0,1,38.1
Status,1758760099311,23,21,6,6,1575420000,29.60,311.6,37.0,1,0,1,26.1
Status,1758760099311,23,22,6,31,1575420000,38.70,229.5,22.4,1,0,1,35.2
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,8,0.0,16391,347317241299988,10,47.79999923706055,271.79119873046875,0.050955675542354584,17,-15788.452864855084,0.13117758929729462,1575420000,,,,0,,1,7.800000190734863,44.29999923706055,4.656612873077393,,4.656612873077393,,C,3586905364451911,0,6825058.364835105,-22781526.404880747,11173841.484371502,400.9337542865834,1442.5288392444484,2704.6343440964883,159022.60395798855,-0.001422444183845073,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,27,0.0,16391,347317237883494,10,47.20000076293945,675.3058471679688,0.052364517003297806,17,-14826.240225550704,0.13217377662658691,1575420000,,,,0,,1,7.800000190734863,43.70000076293945,1.862645149230957,,1.862645149230957,,C,3586905364451911,0,12605853.318414217,-13925526.947355403,18272250.59430485,248.8670378458192,2400.923714829929,1670.877586798267,-7797.9410377390195,-0.0016972206431091763,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,4,0.0,16391,347317235428432,10,41.099998474121094,1083.5218505859375,0.07073336839675903,17,-13834.241034021528,0.1451624035835266,1575420000,,,,0,,1,7.800000190734863,37.599998474121094,-4.656612873077393,,-4.656612873077393,,C,3586905364451911,0,1936866.1189358626,-26333215.64547017,-1823323.7112675423,264.7870550083755,241.9609310968219,-3192.506499582872,3051.884766287305,0.0006729998299306317,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,30,0.0,19,15075509,10,41.20000076293945,-23.59039878845215,0.07035861909389496,17,-16502.189569939503,0.14489741623401642,1575420000,,,,0,,1,7.800000190734863,37.70000076293945,4.190951585769653,,4.190951585769653,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7,0.0,19,19863556,10,40.5,193.3427276611328,0.07304602116346359,17,-14167.05622683237,0.14679767191410065,1575420000,,,,0,,1,7.800000190734863,37.0,-10.710209608078003,,-10.710209608078003,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,14,0.0,16391,347317230279297,12,36.0,-145.79269409179688,0.09467455744743347,17,-20489.11937761733,0.1620912253856659,1575420000,,,,0,,1,7.800000190734863,32.5,-7.916241884231567,,-7.916241884231567,,C,3586905364451911,0,-23692919.80268364,-12152240.376696184,-2048627.2818746276,-73.11337654304091,-404.8227063535033,3104.0895703476526,209536.75570273405,0.00167254323605448,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,21,0.0,19,11719248,16,31.100000381469727,468.1497497558594,0.13127493858337402,18,-24550.00751694302,0.1879713535308838,1575420000,,,,0,,1,7.800000190734863,27.600000381469727,-9.313225746154785,,-9.313225746154785,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,9,0.0,19,3195578,13,34.29999923706055,735.3654174804688,0.10541407018899918,16,-18546.354308193244,0.16968512535095215,1575420000,,,,0,,1,7.800000190734863,30.799999237060547,0.46566128730773926,,0.46566128730773926,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,16,0.0,19,12249456,23,25.700000762939453,1114.88720703125,0.2029055953025818,18,-25217.948639655588,0.23862138390541077,1575420000,,,,0,,1,7.800000190734863,22.200000762939453,-10.710209608078003,,-10.710209608078003,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,23,0.0,1040,858814,10,43.5,315.1124267578125,0.0625,17,-19484.033250945482,0.1393405795097351,1575420000,,,,0,,6,7.800000190734863,40.0,-1.57160684466362,,-1.57160684466362,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,21,0.0,1040,400107,10,41.599998474121094,792.4259033203125,0.06888903677463531,18,-22059.528583303305,0.14385826885700226,1575420000,,,,0,,6,7.800000190734863,38.099998474121094,-2.270098775625229,,-2.270098775625229,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,3,0.0,51,5541762,10,41.5,436.78558349609375,0.06925208121538162,19,1703682.862343491,0.14237233996391296,1604812500,,,,0,,3,7.800000190734863,38.0,4.656612873077392,,4.656612873077392,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,31,0.0,1040,251729,11,38.70000076293945,-33.65822219848633,0.08070763945579529,17,-20243.083186799115,0.15221521258354187,1575420000,,,,0,,6,7.800000190734863,35.20000076293945,0.9895302355289459,,0.9895302355289459,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,19,0.0,1040,267501,11,38.70000076293945,804.6617431640625,0.08070763945579529,17,-18416.981376545395,0.15221521258354187,1575420000,,,,0,,6,7.800000190734863,35.20000076293945,-7.159542292356491,,-7.159542292356491,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,13,0.0,51,5291695,11,38.5,528.2299194335938,0.08163265138864517,19,-298305.4527491492,0.15135638415813446,1600875000,,,,0,,3,7.800000190734863,35.0,4.656612873077392,,4.656612873077392,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,12,0.0,51,19004586,12,36.70000076293945,963.7151489257812,0.09072434157133102,19,-67276.27886881784,0.15775224566459656,1601437400,,,,0,,3,7.800000190734863,33.20000076293945,4.656612873077392,,4.656612873077392,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,14,0.0,51,17214702,12,35.900001525878906,-32.44181823730469,0.09525986015796661,19,-1454846.4524201234,0.16115698218345642,1598062500,,,,0,,3,7.800000190734863,32.400001525878906,4.656612873077392,,4.656612873077392,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,2,0.0,51,19779403,13,34.5,1182.471435546875,0.10405827313661575,19,-759345.2823725427,0.16727939248085022,1599750000,,,,0,,3,7.800000190734863,31.0,4.656612873077392,,4.656612873077392,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,4,0.0,1040,292181,13,34.599998474121094,246.22650146484375,0.1033901646733284,18,-43587.870838992894,0.16825401782989502,1575420000,,,,0,,6,7.800000190734863,31.100000381469727,-7.62520357966423,,-7.62520357966423,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,22,0.0,51,14356287,14,34.0,85.37948608398438,0.10749798268079758,18,-529742.3150025017,0.1696786731481552,1600312400,,,,0,,3,7.800000190734863,30.5,4.656612873077392,,4.656612873077392,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,6,0.0,1040,332301,18,29.600000381469727,33.72780990600586,0.14679761230945587,18,-43780.53005529501,0.19894742965698242,1575420000,,,,0,,6,7.800000190734863,26.100000381469727,0.29103830456733704,,0.29103830456733704,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,4,0.0,51,17334176,18,29.100000381469727,-207.80300903320312,0.1525878757238388,18,1933074.8629531437,0.2012663632631302,1605375000,,,,0,,3,7.800000190734863,25.600000381469727,4.656612873077392,,4.656612873077392,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Raw,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,21,0.0,51,10731287,27,23.700000762939453,713.3114624023438,0.24507398903369904,18,1378710.6658308986,0.2667287588119507,1604250000,,,,0,,3,7.800000190734863,20.200000762939453,4.656612873077392,,4.656612873077392,,C,3586905364451911,0,,,,,,,,,0.000000027939677238464355,0.000000022351741790771484,-0.00000011920928955078125,-0.00000011920928955078125,135168.0,0.0,-196608.0,262144.0
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,1
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,1
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,1
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,1
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,1
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,1
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,1
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,1
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,1
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,6
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,6
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1604812544,3
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,6
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,6
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1600875008,3
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1601437440,3
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1598062464,3
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1599750016,3
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,6
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1600312448,3
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1575420032,6
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1605374976,3
Agc,1758760099310,3304768282,18,,-1442795314006161408,0.0,100.06922149658203,,,48203,7.800000190734863,1604249984,3
Fix,FLP,40.0321654000,-105.2812963000,1633.4788886380543,0.049999997,15.524,,1758760100269,0.5,,3586906053542360,1.100018,0,,,
Status,,23,0,1,9,1575420000,34.00,189.0,66.0,1,0,1,30.5
Status,,23,1,1,7,1575420000,40.40,318.4,61.7,1,0,1,36.9
Status,,23,2,1,8,1575420000,47.90,109.2,50.6,1,0,1,44.4
Status,,23,3,1,27,1575420000,47.20,64.6,36.8,1,0,1,43.7
Status,,23,4,1,30,1575420000,41.10,295.4,33.2,1,0,1,37.6
Status,,23,5,1,4,1575420000,41.10,153.1,30.5,1,0,1,37.6
Status,,23,6,1,16,1575420000,25.40,50.0,18.8,0,0,1,21.9
Status,,23,7,1,21,1575420000,31.10,295.3,18.7,1,0,1,27.6
Status,,23,8,1,14,1575420000,36.20,236.3,14.4,1,0,1,32.7
Status,,23,9,3,3,1604812500,41.40,274.6,63.6,1,0,1,37.9
